economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
AGO,,,,,,,,,,,,,,,,,,,,,,-4.40000121865044,0.0,4.20000142853745,6.00000216509061,3.49999949008624,2.90000174246859,4.08274863510718,6.12889047765088,0.0416214618374653,-3.45009868500253,0.991359302044742,-5.83828073313141,-23.9834174420578,1.33936343647991,15.0000000288634,13.5443697551026,7.27427735460373,4.69114645093552,2.18148971840458,3.05462423430785,4.2059985561951,13.6656887608562,2.99000000000001,10.9500000059465,15.0299999905513,11.549999997879,14.0100000086059,11.1699999942146,0.860000002152788,4.85999999863851,3.47000000135648,8.54000000289987,4.9499999975523,4.81999999862724,0.939999999384781,-2.5799999964437,-0.149999999638098,-1.31631210213166,-0.69999999780272,-5.60000000041939,1.09999999999965
