economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.00907025162,2193.44727045354,2122.60530105711,2055.68378959712,1992.37410645288,1932.32145472508,1874.6855964018,1820.02986728685,1767.6309450862,1716.5397681813,1667.37648614838,1620.16384743549,1574.80436928181,1530.91219151962,1487.87410048407,1446.23265580297,1406.24952272525,1367.13379648763,1328.71652986205,1291.67121927834,1256.6389937593,1223.09729821215,1190.57035102161,1158.66900765926,1127.56295290253,1097.81892355111,1069.04455825037,,
