Country code,Year,Exports of goods and services (% of GDP),GDP growth (annual %),"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Domestic credit to private sector (% of GDP),Population growth (annual %),Age dependency ratio,"Final consumption expenditure, etc. (annual % growth)",Tax revenue (% of GDP),Trade (% of GDP),"Central government debt, total (% of GDP)",GDP per capita growth (annual %),Access to electricity,"Agriculture, forestry, and fishing, value added (% of GDP)","Services, value added (% of GDP)",Imports of goods and services (% of GDP),Current health expenditure (% of GDP),"Unemployment, total (% of total labor force)",Gross domestic savings (% of GDP),GDP per person employed (constant 2017 PPP $)
BWA,1960,26.2756360317336,,13.3305060134328,,,,98.1903127825825,,,65.9195781147001,,,,43.222960296131,43.1201626323578,39.6439420829665,,,-10.0340661316271,
BWA,1961,27.2163229897131,6.3432837196721,12.2975254408832,,,2.22478200530615,100.376754334012,,,69.7418276611398,,4.00350151484572,,41.9258950555596,45.9088338230854,42.5255046714267,,,-9.97478237572984,
BWA,1962,27.9260392616513,6.66666781317736,11.3741577939216,,,2.26718771990366,102.50513409036,,,72.7650318789505,,4.27554229315703,,40.6760461448299,48.4914038931259,44.8389926172992,,,-9.61167072446439,
BWA,1963,28.9944433433896,5.92104509665194,10.6134343367613,,,2.32407700636253,104.624380862935,,,76.3398001952537,,3.48774386449611,,39.7267915996858,50.5384158023386,47.3453568518641,,,-9.64744224967519,
BWA,1964,28.8110098258944,6.83230093078177,13.4939379625256,,,2.38161556068392,106.137495142356,,,77.387712439321,,4.31802526052665,,38.5722469572558,48.3026630083384,48.5767026134266,,,-7.52201864675357,
BWA,1965,31.7073170731707,5.81395505990284,19.2073170731707,,,1.53561502939054,107.633312969105,,,82.3170731707317,,4.20147251167178,,33.8414634146341,46.9512195121951,50.609756097561,,,-5.64024390243904,
BWA,1966,29.2682926829268,6.34401909600525,14.3631436314363,,,0.677240922273343,109.796901516396,,,80.2168021680217,,5.62624714639624,,39.2953929539295,46.3414634146341,50.9485094850949,,,0.13550135501355,
BWA,1967,24.6138479648985,5.92455994085913,14.9823422395034,,,0.670611696125509,112.058686658825,,,75.3873411098824,,5.21659395738992,,41.2608948976801,43.7567628628164,50.7734931449839,,,-0.713444868547783,
BWA,1968,23.0526315789474,10.567056502304,12.4210526315789,,,0.677129241924096,114.299638086271,,,86.0,,9.82090369117724,,43.6842105263158,43.8947368421053,62.9473684210526,,,-9.1578947368421,
BWA,1969,22.7722772277228,15.1234047059107,19.5319531953195,,,0.698143407831318,116.36839679174,,,75.3375337533753,,14.3224773091221,,38.7038703870387,41.7641764176418,52.5652565256526,,,8.46084608460846,
BWA,1970,24.6555474981871,17.1202676720023,27.5562001450326,,,0.934203358874734,118.024525016474,,,85.5692530819434,,16.0312210728477,,32.994923857868,39.4488759970993,60.9137055837564,,,9.06453952139231,
BWA,1971,33.1497797356828,25.8211072192578,27.5881057268722,,,1.98855917780599,118.437808462865,,,94.7136563876652,,23.3437931071527,,32.9845814977974,39.4273127753304,61.5638766519824,,,22.0264317180617,
BWA,1972,37.3721479150275,26.3619409474971,27.6160503540519,,9.14083398898505,3.65056705225412,116.792950261563,,,97.9150275373721,,21.8321972707991,,33.0055074744296,39.3784421715185,60.5428796223446,,,27.7734067663257,
BWA,1973,38.8315137208616,21.3031840926304,26.8810858660372,,12.3629389200354,4.77484031959491,113.807372129564,,,100.796695190322,,15.6472560588065,,33.0776040129832,40.0413101209796,61.96518146946,,,27.7663027441723,
BWA,1974,40.9232988699207,8.7977952161217,27.8913200288531,,17.1156528011541,5.09045515798467,110.743333221598,,,105.698485212792,,3.39809290846628,,31.7864871363308,40.3221928348161,64.7751863428709,,,24.0201971627795,
BWA,1975,43.5941366837997,8.44625038132321,31.0108509423187,11.9747550240953,19.3234342280602,5.12419605203818,108.041509358468,,,107.386255473063,,3.02922661514337,,27.5461640967066,33.6379211878926,63.7921187892633,,,21.7018846373501,
BWA,1976,50.386398763524,10.6473767076794,31.8238021638331,11.732423613642,20.4924265842349,5.15306516789676,105.714960570745,5.04544639173845,,116.707882534776,,5.09006101951537,,24.6676970633694,35.4559505409583,66.3214837712519,,,17.8361669242658,
BWA,1977,50.9007232084155,12.0120400890027,32.465483234714,13.1687242801078,17.8550953320184,5.15484730413884,103.706237394072,3.31576125151487,,120.210387902696,,6.38428762128589,,22.603550295858,35.7133464825773,69.3096646942801,,,15.0558842866535,
BWA,1978,52.0605378873095,14.3328015885761,37.4169137948666,9.04398827010364,14.2135187646999,5.12391395966631,101.920324824442,7.0934436895061,,120.584926884139,,8.62204375393529,,18.4374680437673,33.6639738214541,68.5243889968299,,,19.899785254116,
BWA,1979,54.1230170607602,12.1485889209008,42.7267285243939,11.7362306367885,12.6408260999701,5.06231805550087,100.317907995005,6.91317431816631,,119.372942232864,,6.61257810618872,,14.4717150553726,30.55971266088,65.2499251721042,,,26.0924872792577,
BWA,1980,53.0592444363592,11.9869013857775,43.8906069977564,13.6324251470895,11.2895518767813,4.92196293214195,98.9490597073138,-2.92778078513281,,119.501546297981,,6.60839737154741,,12.7038990964769,29.907222121157,66.4423018616215,,,26.6690922321266,
BWA,1981,49.7050639955481,9.06485746474988,40.9849749582638,16.4280267725712,15.1164162493044,4.59857477180513,97.9642525487131,-6.30757220900612,,121.235392320534,,4.16300002905123,,12.3706176961603,33.322203672788,71.5303283249861,,,21.5804117974402,
BWA,1982,54.5619826802545,12.1655318551673,43.2945792067365,11.1372064274689,12.8807234103631,4.01518519279326,97.6021417313101,-8.5426920577649,,123.836180087077,,7.75109498945766,,10.2722357781924,34.4385436103536,69.2741974068226,,,22.9462705133726,
BWA,1983,62.0834467472878,13.1467290504585,47.7310728312011,10.4771438105237,12.0255084185558,3.61968099679856,97.5687530849251,-9.98614326211792,,124.649064820936,,9.12441503170072,,7.97138079869347,32.7526538865342,62.5656180736478,,,28.9069487109694,
BWA,1984,60.8112721517023,8.54538363912536,51.6278203656001,8.57746904251907,12.666273548307,3.56102549843446,97.485545705754,3.53076491994322,,118.773470717855,,4.7480678125696,,6.893020080072,31.5477483628689,57.9621985661525,,,32.2926042022284,
BWA,1985,66.2910488224616,7.1252712677902,56.755227610269,8.09457579975943,8.55842900587001,3.5335424068902,97.3705967895975,13.1730061808485,,117.522808175582,,3.40605145798816,,5.92187463165091,30.0525707819609,51.2317593531201,,,38.0537023503619,
BWA,1986,68.3308494783905,8.17292433188189,57.9387825289465,10.0017155606022,8.29722190377928,3.49988934713934,97.2331632388531,3.24832625462896,,117.459589590737,,4.45247720687516,,5.28678971301922,29.7260116932248,49.1287401123467,,,40.6874546218809,
BWA,1987,75.129565085619,11.8819281373203,58.0254584027883,9.80193387398674,7.92210941051674,3.42570495368788,96.9911267294161,-3.18119045199482,,123.571753295954,,8.11408937273535,,6.24488558872556,28.9468101227459,48.4421882103349,,,42.1882103348992,
BWA,1988,70.5219405269035,19.4499695085675,61.9132304892675,8.35167956821222,6.64047313784689,3.29740189321845,96.4734343163706,5.44123627075265,,114.451590222921,,15.5754541759786,,5.63195334794657,26.9376318292733,43.9296496960172,,,50.1768063195335,
BWA,1989,59.2245978546885,13.0594058870785,61.4230190470826,11.5750147473285,7.00436948282383,3.1528088136861,95.5829454242758,21.273988637057,,105.360864562126,,9.5504647349501,,4.69699286237336,28.4499199330495,46.1362667074378,,,49.1965140700566,
BWA,1990,55.0554070628939,6.77282194938265,56.9065630605401,11.3963461199557,9.38453139733564,3.01201857228217,94.3338553338944,18.7660934789019,27.5016129375315,104.847320396747,11.3711032492715,3.6047556044134,,4.52615085751558,31.8262706757322,49.7919133338533,,,42.6304706941658,
BWA,1991,53.0295141611517,7.45870917076006,53.5451494526864,11.7650160839534,11.8593607878807,2.87375886498308,92.7798242257864,6.84900825408829,25.557193488693,99.5583853464229,12.1168020575228,4.41455530857679,10.1,4.37689552426058,32.9313878869617,46.5288711852712,,13.8199996948242,39.710817677132,34206.8653311725
BWA,1992,48.1795630951428,2.91707030442747,49.6616330776529,16.1676123963339,14.6872963797026,2.86395904419004,90.8814132277819,-4.06930484207987,27.8455400724745,89.7512545868151,12.5321505732804,0.0113751291921602,9.39822673797607,4.63278501125985,34.7132294607849,41.5716914916723,,16.3250007629395,37.0271722356223,34963.8092947041
BWA,1993,47.0957972005807,1.91610701898645,47.879503645971,14.3308033365888,14.228140914387,2.88383633405035,88.7528930665796,-5.12596740499927,23.6847992198649,86.2082050096699,12.4450599461028,-0.981011842379161,11.6420764923096,4.52119256312185,37.8569894462519,39.1124078090891,,18.7849998474121,36.6611426935991,35371.0736222444
BWA,1994,47.8223986846938,3.62791607699427,43.2590558480402,10.5429209938218,13.9902576390954,2.78404362280986,86.5894021243406,-0.45847697429555,19.9167439175835,88.1806097283683,12.0423976352474,0.782660047579455,13.8845663070679,3.75614363423294,45.3614354677907,40.3582110436745,,21.2000007629395,33.1397687719728,36447.7724298784
BWA,1995,50.8364978420338,7.03041030851151,43.8928794741578,10.512546081579,11.8934437479984,2.6314388804012,84.3556710572988,13.9036573627924,16.7657958548749,94.595171646002,10.972076070214,4.25070401202659,16.1250171661377,4.63772094370987,46.2640168672126,43.7586738039682,,21.3500003814697,30.5142517271355,37757.9309531346
