economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
ZAF,,-0.673484983645565,0.0887605043412805,3.27027815239158,4.92739247242568,0.441059445188714,1.48338899912946,1.30922091383874,4.09088001673466,3.74066615344752,3.39096346189929,1.69152401377308,1.34137282025723,4.56277210114548,2.33061157587071,0.81236400271203,-1.11713985386069,-3.49133334270552,-1.06466466373921,-0.214923019916995,5.76443709390277,4.57442277393274,-0.501750226624068,0.281412687990468,1.71272340982516,-6.27329945196297,-3.07158858075644,0.285619817950717,1.72203461522807,-0.646969585108494,-0.245138081100521,-3.02996998855647,-3.42924978153012,0.058580017752206,2.22235122191452,4.19729087798673,2.89161346995448,1.83590413933747,0.484112615272153,0.613115100653189,3.1403089541501,2.58059109928659,2.23788105383677,1.88551606495952,5.25146754435191,5.13509337226235,7.73312952093804,5.44345514948125,0.0707053245867115,-3.74253274218405,4.43279233321417,2.74725044601756,1.86317236687941,0.17773042117004,-0.85507295384626,0.0607093552382736,-0.291335773487006,1.3210591366888,1.49799848883809,-0.135334910172347,-7.01238505123256,4.53775895287258
