economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518221989161875,0.496704256702718,0.534386979041247,0.447965186865568,0.303868661881666,0.367746999045398,0.371363903283607,0.326475947335475,0.34992859723652,0.334445521300511,0.311894413828718,0.300614258098769,0.328219723234427,0.373900272687865,0.39277827001127,0.403275318329294,0.392814579432669,0.438215272685459,0.515768204571758,0.493712267786131,0.466635606124511,0.485147265121683,0.465960847443896,0.487247327950816,0.48249302095168,0.408571336698878,0.410986810329076,0.412845878578284,0.427144745171571,0.403966133088595,0.411525126830792,0.416915739444795
