economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-457360336.0,-67231402.117492,-14275216.5327876,56623171.5337586,29152919.8147614,-706806257.378131,30984261.4922199,562661934.341863,758625413.969054,-944154754.295262,-816034972.815176,-3950643826.49646,-1706909567.84877,658880448.773453,3789106527.64211,-8000274864.01146,0.0,,,,,,,,,,,
