economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
MLI,,,,,,,,-2048686928.02054,11956018727.42,12387126697.367,10248506684.4329,-12300799218.0163,-13864319501.1492,-18671705633.5344,-29631934173.0384,-30717134953.4232,-17755131345.2667,-24619787606.9107,-31983803639.9205,-25420015139.7932,-30754210791.9926,-8878471781.60068,8885187198.40462,17679998273.6335,30088867309.7352,20062175314.5849,19595033621.0193,53467726588.663,20357859181.2106,30030530435.5881,28843154670.7238,30618042400.0891,-5664357117.99515,779404680.115326,-39478021002.5576,-12548296782.4971,-10128209724.8501,8446884463.42877,79490582574.2667,0.0,-17748887892.7418,-37306436338.5908,-73473797649.2965,-63212280266.3917,-59154922606.8086,-112149845618.499,11668147141.5857,-4090691604.76465,18422613916.4009,171334068533.245,248946821324.984,374079092603.501,482143383489.168,320622410247.383,314844225041.15,399309038043.587,493817517094.228,283630348341.485,256085846274.755,284502891825.223,539993122498.306,541385227138.722
